Well_ID,Depth_m,Permeability_mD,API_Gravity,Init_Press_psi,CSS_Cycle,Steam_Temp_C,Steam_Quality_pct,Steam_Vol_bbl,Soak_Days,Prod_Temp_C,Oil_Viscosity_cP,VFD_SPM,Stroke_Len_in,PPRL_lbs,MPRL_lbs,Oil_Rate_bpd,Failure_Rod_Float,Failure_Pump_Unset
BGH-127,1293.7,1479.3,14.5,1084.1,2,305.5,77.5,13695.1,12,55.9,7984.3,6.1,100,16043.1,4931.3,1298.6,1,0
BGH-124,1184.3,1332.1,14.9,1028.9,4,261.3,75.4,13582.4,11,169.5,204.3,6.6,74,15907.1,5112.7,933.8,0,0
BGH-138,1247.9,1420.4,15.9,1083.3,3,276.7,72.0,15033.9,7,162.8,240.5,4.8,100,15933.1,4822.5,980.9,0,0
BGH-132,1269.5,1650.7,15.0,1108.8,4,282.6,74.3,15170.0,12,76.1,3495.0,5.4,64,15712.4,4961.5,1207.0,0,0
BGH-100,1124.6,1356.5,15.4,1098.7,4,270.9,84.6,15265.8,12,132.4,539.6,4.2,64,15008.9,4848.8,764.8,0,0
BGH-126,1174.4,1493.3,16.7,1187.6,2,276.0,75.2,12021.6,11,154.4,297.2,4.4,74,14522.6,5025.1,621.3,0,0
BGH-112,1311.0,1594.6,15.2,1133.5,3,255.5,76.3,18998.2,9,117.7,834.4,5.3,100,16626.9,4994.9,912.1,0,0
BGH-140,1184.9,1371.6,17.1,1148.7,2,263.9,70.1,19195.8,12,114.2,930.2,3.7,100,15285.8,4800.2,895.3,0,0
BGH-102,1053.6,1147.1,16.1,1127.0,4,273.5,80.8,15958.7,9,73.9,3806.3,4.7,54,16194.7,5106.2,932.5,0,0
BGH-138,1194.0,1285.7,14.8,1108.1,5,305.7,76.2,13259.7,5,53.0,9065.5,4.4,74,15321.4,4823.1,1061.4,1,0
BGH-105,1256.2,1328.2,15.1,1122.7,1,262.8,71.5,13746.1,12,165.6,224.5,4.1,54,16044.9,4665.6,621.8,0,0
BGH-107,1200.3,1454.2,14.5,1000.8,4,274.3,84.5,13116.1,11,166.1,221.8,5.2,64,15202.7,5077.7,766.9,0,0
BGH-126,1235.8,1508.9,16.0,1087.0,3,254.5,81.7,12935.7,11,128.6,602.1,6.8,74,16105.0,4862.1,875.5,0,0
BGH-108,1246.9,1664.7,16.6,1030.1,5,289.0,80.9,13731.9,6,87.5,2284.1,4.1,54,16937.2,4956.2,904.2,0,0
BGH-136,1182.3,1254.5,15.2,1041.0,3,292.8,84.4,15844.6,7,88.9,2171.8,6.0,64,15059.4,4953.0,1548.3,0,0
BGH-132,1174.0,1635.7,14.0,1159.7,4,310.6,76.1,15256.9,7,141.6,417.3,4.1,100,15626.0,4870.9,1196.8,0,0
BGH-141,1207.7,1425.8,15.8,1046.2,4,307.3,80.8,18048.4,10,165.6,224.5,3.6,74,15276.8,5061.8,1169.3,0,0
BGH-143,1208.9,1142.9,14.8,1033.8,1,270.0,73.1,11953.5,10,164.2,232.3,7.2,54,15987.4,4591.1,1182.2,0,0
BGH-123,1202.7,1502.7,14.9,1119.5,3,259.6,80.5,13238.3,7,149.2,340.3,5.8,86,15772.1,5238.3,900.5,0,0
BGH-114,1204.8,1763.3,15.7,1096.6,5,260.9,70.2,10999.8,9,129.9,579.8,3.5,100,14606.5,4723.4,399.1,0,0
BGH-131,1162.6,1676.6,16.5,1122.3,1,317.8,71.9,15289.4,13,51.8,9561.0,5.8,54,15718.8,4678.4,1590.2,0,0
BGH-131,1237.5,1484.7,16.1,1187.8,3,297.1,76.4,18201.3,11,62.6,6004.1,3.8,54,15524.4,5061.2,1160.5,0,0
BGH-123,1230.0,1725.2,15.8,1128.6,4,253.0,70.2,14055.1,13,165.8,223.4,7.0,74,16950.4,4581.9,903.2,0,0
BGH-140,1133.2,1538.4,15.4,1022.5,1,259.6,76.9,17730.9,6,124.9,671.3,4.1,86,14885.6,5080.6,897.1,0,0
BGH-148,1180.5,1696.2,14.4,1146.6,4,284.0,77.8,16387.5,5,41.3,15497.2,6.6,100,15850.5,5002.6,1509.9,1,0
BGH-148,1204.7,1167.7,15.8,1089.0,2,264.5,79.3,16733.6,6,54.2,8599.0,3.9,100,14828.6,4692.0,923.1,1,0
BGH-111,1173.3,1250.1,16.1,1108.4,2,306.3,71.5,16171.8,10,132.9,532.0,5.5,74,15970.8,4887.8,1596.9,0,0
BGH-138,1231.9,1645.8,15.0,1017.3,1,290.1,72.7,18606.4,11,40.7,15946.4,7.1,74,15965.9,5187.3,2329.9,1,1
BGH-101,1196.7,1807.9,15.2,1125.2,1,292.9,79.2,14599.6,12,62.5,6029.2,4.3,74,15354.0,4806.7,839.3,1,0
BGH-102,1208.5,1583.5,16.4,1034.9,3,282.4,79.9,16373.6,10,116.8,857.9,3.4,86,14697.5,4779.8,784.1,0,0
BGH-148,1180.0,1400.5,15.2,1126.7,5,267.9,70.4,18691.0,10,136.9,475.2,5.5,74,15831.1,4810.5,1021.5,0,0
BGH-136,1100.3,1329.9,15.3,1063.9,5,291.3,78.1,12953.4,7,131.3,556.9,3.8,86,15661.7,5025.3,708.6,0,0
BGH-148,1097.5,1436.9,15.4,1136.1,2,300.2,81.8,14569.7,13,71.4,4199.3,6.3,86,16148.5,4784.4,1432.7,0,0
BGH-116,1229.5,1742.7,16.0,1035.2,2,276.0,71.0,16149.6,6,139.7,439.6,5.7,64,14906.2,4735.6,1396.1,0,0
BGH-148,1213.3,1431.5,15.7,1022.0,2,285.3,76.2,13282.6,9,73.2,3911.9,4.6,74,14947.4,5048.7,930.9,0,0
BGH-101,1221.9,1709.6,15.7,1072.9,4,308.8,74.9,13198.6,7,85.6,2447.3,6.2,74,14990.1,5283.4,1461.3,0,0
BGH-101,1206.7,1630.5,16.7,1113.3,5,260.4,83.7,19059.9,5,144.5,385.7,4.1,100,15449.2,4886.4,851.3,0,0
BGH-127,1210.7,1842.8,15.2,1042.7,1,288.2,72.8,13375.9,6,130.9,563.4,7.1,74,15408.7,4737.6,1418.2,0,0
BGH-122,1248.5,1540.1,14.7,1110.2,2,274.4,74.8,14267.2,10,158.9,265.1,4.6,86,15979.5,4838.2,817.3,0,0
BGH-136,1222.2,1490.1,16.3,1143.7,3,299.2,83.5,15431.8,5,132.1,544.3,6.4,74,15830.3,4585.0,1698.9,0,0
BGH-131,1252.0,1719.5,15.7,1033.8,1,251.3,75.0,15857.4,6,119.6,787.3,4.2,54,15883.6,4891.6,840.9,0,0
BGH-132,1208.6,1312.9,15.0,1110.3,1,296.9,78.0,13909.5,9,53.1,9025.5,6.2,100,16170.8,4997.2,1444.5,1,0
BGH-100,1185.0,1411.2,15.2,1127.0,1,257.2,70.5,14584.2,5,91.5,1979.8,3.1,54,14632.0,4798.0,551.1,0,0
BGH-118,1209.7,1164.0,14.5,1090.4,5,254.5,84.8,12996.4,8,77.1,3363.3,4.3,86,15581.1,4551.0,569.1,0,0
BGH-101,1158.2,1249.1,15.7,1095.9,2,300.7,82.4,13892.5,9,74.2,3762.0,3.4,54,15321.7,5128.6,901.4,0,0
BGH-143,1181.0,1884.7,14.3,1029.6,3,294.8,79.5,16390.7,9,176.2,174.4,5.0,86,15000.7,4611.9,1436.9,0,0
BGH-125,1208.9,1638.5,16.0,1121.9,4,312.6,70.9,16812.9,9,95.0,1751.5,5.0,100,15365.6,4878.4,1608.4,0,0
BGH-131,1208.2,1225.9,15.1,1103.1,3,286.4,71.1,17036.3,13,164.9,228.4,4.6,64,15781.8,5196.3,946.5,0,0
BGH-105,1194.7,1739.0,14.4,1107.5,3,287.1,78.2,14990.3,13,128.4,605.7,7.4,54,15542.6,4912.4,1518.9,0,0
BGH-131,1130.6,1359.3,16.4,1203.2,3,299.5,74.3,14606.6,9,151.3,322.1,4.1,100,15390.9,4537.8,993.7,0,0
BGH-103,1231.8,1628.2,17.3,1089.7,4,272.6,79.3,12384.5,10,110.4,1049.0,6.6,64,15773.0,4571.2,852.6,0,0
BGH-110,1241.7,1625.2,15.8,1116.1,3,252.6,79.0,14288.2,12,120.8,759.1,5.0,86,16175.4,4662.4,614.3,0,0
BGH-116,1282.2,1833.0,15.3,1164.4,3,266.1,82.6,15346.9,11,109.0,1097.2,4.5,86,16016.8,4659.3,838.1,0,0
BGH-137,1222.1,1392.5,14.7,1097.6,2,266.7,74.2,17176.2,10,67.3,4949.0,3.9,64,15728.8,4627.1,838.0,0,0
BGH-123,1200.1,1352.0,15.7,1064.2,2,273.5,78.7,11133.7,8,141.1,423.0,5.9,100,16366.5,4665.1,922.6,0,0
BGH-104,1149.3,962.2,16.0,1119.9,2,316.0,81.7,14326.3,7,79.3,3093.0,4.5,64,14064.3,5053.9,1233.5,0,0
BGH-133,1274.6,1475.6,15.5,1065.7,1,306.3,77.4,10468.4,8,43.4,14034.3,6.7,54,15377.9,5057.8,1203.1,1,0
BGH-105,1212.4,1645.1,16.2,1160.0,3,315.5,82.5,11792.6,7,130.4,571.5,7.4,64,15025.5,4550.2,1644.4,0,1
BGH-121,1209.7,1672.4,16.7,1125.7,5,319.9,72.0,17634.9,12,64.8,5481.1,4.0,74,16119.7,5355.6,1230.3,0,0
BGH-110,1187.3,1750.5,14.5,1056.9,5,280.4,81.0,12396.5,10,171.7,193.8,3.6,54,14768.9,5100.9,603.1,0,0
BGH-147,1184.1,1558.0,15.7,1037.6,5,265.9,84.1,15216.1,10,173.6,185.3,4.4,100,16311.0,5234.5,733.8,0,0
BGH-115,1234.4,1601.0,14.0,1107.8,4,289.2,75.0,17052.4,5,168.1,211.3,5.1,54,15290.2,4687.0,1481.6,0,0
BGH-132,1148.9,1513.6,14.8,1112.8,2,311.7,75.5,14063.9,9,91.8,1958.9,4.4,86,14982.5,4682.2,1184.0,0,0
BGH-108,1281.3,1641.5,16.1,1037.8,2,282.6,71.3,12551.8,12,42.2,14850.0,7.4,86,16068.2,4987.9,1120.0,1,0
BGH-105,1270.4,1313.2,15.5,1139.3,2,285.4,79.6,15238.3,6,170.0,201.9,6.5,86,16591.8,4971.1,1566.4,0,0
BGH-115,1182.3,1218.3,14.2,1133.3,4,259.4,78.3,18119.7,7,99.9,1481.1,7.3,54,15544.1,4875.9,1465.9,0,0
BGH-128,1156.8,1334.3,16.3,1117.1,3,279.4,70.6,16985.5,13,175.3,178.1,4.7,86,15729.0,4815.2,933.3,0,0
BGH-102,1099.2,1542.7,15.1,1137.9,1,277.1,81.3,14503.2,8,174.9,179.8,4.4,100,15620.5,4866.0,952.9,0,0
BGH-119,1137.4,1239.9,16.2,1050.5,2,274.6,82.4,13886.0,9,159.4,261.8,4.8,100,14935.7,5084.5,1096.3,0,0
BGH-135,1236.5,1373.4,15.9,1053.4,3,312.1,83.6,17312.8,11,81.2,2879.6,5.4,54,15153.0,4775.4,1586.4,0,0
BGH-118,1215.8,1379.7,14.8,1087.0,5,254.2,78.2,12077.1,9,93.9,1819.8,6.3,64,15647.7,4512.2,778.5,0,0
BGH-125,1224.7,1656.4,16.2,1068.3,1,318.1,76.8,16874.0,6,159.2,263.1,7.0,64,15600.9,4954.5,2259.9,0,0
BGH-102,1107.7,1632.0,15.8,1125.1,5,250.6,83.1,13939.0,11,84.4,2557.3,5.1,100,15284.3,5072.3,540.6,0,0
BGH-118,1180.2,1514.1,15.6,1140.3,3,316.2,76.0,12025.7,10,63.7,5735.8,4.3,54,15365.7,4631.3,954.1,0,0
BGH-119,1268.4,1590.2,15.1,1064.8,3,288.4,79.8,11467.0,13,118.0,826.8,4.4,100,14891.3,4899.4,705.3,0,0
BGH-131,1195.2,1594.2,14.6,1056.6,5,299.2,79.2,18270.2,6,171.1,196.6,6.1,86,15428.0,4461.4,1922.6,0,0
BGH-106,1136.4,1427.3,15.2,1142.7,1,263.1,75.6,14597.7,6,137.4,468.6,5.6,86,14986.1,5117.8,1218.9,0,0
BGH-140,1194.4,1391.5,15.1,1050.9,5,295.8,71.3,13211.5,12,119.8,782.5,5.2,100,16195.7,4713.9,1000.5,0,0
BGH-132,1161.4,1807.3,16.2,1085.7,5,311.7,70.3,14912.6,5,53.6,8828.7,3.9,86,15438.2,4941.6,1112.7,1,0
BGH-139,1216.7,1002.2,14.2,1049.5,5,259.8,76.4,13855.5,12,126.1,647.9,6.9,74,15603.2,4810.8,986.3,0,0
BGH-138,1201.0,1351.7,16.7,1070.4,1,258.9,77.2,13923.3,9,178.6,165.0,6.5,74,16662.6,4854.3,1076.1,0,0
BGH-117,1227.2,1459.2,16.7,1024.7,4,271.3,82.3,14007.5,5,59.6,6811.7,3.6,74,14640.7,5024.2,670.3,0,0
BGH-139,1139.1,1612.0,15.0,1164.1,1,261.3,76.2,15016.6,5,112.6,978.2,4.7,64,15531.1,5202.1,913.0,0,0
BGH-100,1177.6,1727.1,16.6,1150.6,5,257.7,74.2,16514.8,10,162.8,240.5,5.4,64,15994.0,4779.5,929.0,0,0
BGH-110,1254.5,1871.3,14.7,1059.6,2,297.5,76.9,11942.2,6,143.7,394.1,5.0,54,15249.9,4874.7,1110.6,0,0
BGH-127,1132.3,1481.7,16.4,1123.2,2,265.0,73.6,17700.9,6,137.6,466.0,4.8,64,15493.1,4661.4,1077.8,0,0
BGH-124,1149.8,1495.1,14.8,1028.2,3,296.7,71.4,13110.0,5,138.3,457.0,6.2,100,15136.2,4545.1,1555.1,0,0
BGH-149,1210.0,1572.5,16.3,1131.1,4,310.3,71.7,15512.4,5,90.3,2065.9,3.2,54,14816.6,4833.1,949.7,0,0
BGH-122,1214.3,1393.8,14.4,1055.8,3,295.6,74.8,14883.7,8,81.1,2890.4,5.1,54,15868.2,4999.5,1333.3,0,0
BGH-130,1175.6,1263.2,16.4,1160.9,3,258.4,70.2,13386.2,9,153.3,305.8,4.2,100,15668.1,4828.4,568.9,0,0
BGH-129,1186.1,1480.7,16.5,1125.5,2,290.2,73.3,17270.6,8,153.4,305.0,3.4,74,15484.4,5195.2,907.6,0,0
BGH-141,1226.7,1649.1,14.3,1081.7,1,277.6,81.8,13411.7,10,161.4,249.0,5.1,64,15818.7,4896.4,1061.6,0,0
BGH-134,1242.5,1451.4,16.9,1079.6,3,274.0,73.5,17837.6,12,167.9,212.3,3.8,54,15123.8,5198.4,883.4,0,0
BGH-106,1146.5,1582.7,16.3,1107.2,3,272.3,71.7,16336.0,6,111.6,1009.7,4.2,74,15166.0,4923.1,835.0,0,0
BGH-115,1218.2,1126.2,13.9,1053.8,4,315.1,84.2,13501.0,5,110.2,1055.8,5.3,86,15045.6,4806.5,1369.0,0,0
BGH-125,1275.6,1503.7,15.1,1156.2,2,302.0,79.3,12603.1,6,151.8,317.9,7.4,74,15603.1,4622.8,1784.4,0,0
BGH-147,1194.2,1419.3,16.3,1115.3,1,259.4,70.9,17130.4,10,131.0,561.7,6.1,74,16836.6,4359.3,1102.3,0,0
BGH-148,1146.0,1245.0,16.1,1148.2,4,283.3,70.9,12717.8,8,138.3,457.0,4.3,64,15443.9,4779.8,830.7,0,0
BGH-101,1143.7,1631.4,15.6,977.5,1,272.3,79.2,14733.7,11,151.4,321.3,4.7,86,14023.7,5028.7,894.3,0,0
BGH-100,1192.0,1869.1,16.2,1100.8,1,318.5,78.1,16393.6,6,164.6,230.1,4.8,54,15514.3,4837.7,1505.5,0,0
BGH-147,1251.8,1698.0,14.8,1112.4,3,318.5,71.0,15927.1,5,87.3,2300.6,3.7,100,15474.2,4749.8,1127.5,0,0
BGH-111,1198.0,1710.7,15.5,1099.8,4,272.4,73.4,14594.3,9,92.6,1904.5,3.7,54,15997.6,4876.7,593.8,0,0
BGH-104,1209.5,1642.5,14.8,1101.1,3,274.6,83.9,13540.7,13,53.2,8985.8,3.7,64,16092.4,4893.9,618.3,1,0
BGH-136,1150.2,1629.3,15.6,1083.9,5,292.0,78.6,16444.2,10,121.0,754.5,5.3,54,17036.9,4782.8,1149.8,0,0
BGH-131,1249.2,1140.1,16.3,1212.9,1,283.6,76.6,11238.1,10,45.0,13024.5,6.0,64,15603.2,4982.2,956.9,1,0
BGH-108,1142.7,1474.4,16.1,1112.2,4,264.9,73.8,15519.1,5,105.2,1241.5,5.7,64,15912.0,4800.0,954.2,0,0
BGH-140,1174.8,1601.7,15.7,1106.1,2,296.2,72.0,12406.6,5,116.0,879.4,7.4,54,15817.0,5177.5,1570.3,0,0
BGH-134,1231.5,1606.3,16.3,1146.8,3,273.4,76.0,13245.5,8,80.1,3001.0,3.6,100,15200.1,4824.1,690.4,0,0
BGH-118,1098.0,1754.3,16.4,1072.0,5,295.8,83.8,15736.7,6,122.7,716.9,7.4,100,15559.2,4724.0,1910.1,0,0
BGH-147,1208.7,1293.5,16.9,1035.6,5,276.9,70.7,13500.7,7,44.3,13455.8,5.1,54,15233.5,4820.3,886.5,1,0
BGH-115,1148.0,1621.5,16.4,1145.4,5,299.0,84.9,17314.6,10,45.2,12904.2,4.0,86,15213.2,5078.8,999.9,1,0
BGH-102,1200.8,1287.0,16.0,1083.3,3,296.7,73.1,16412.9,5,155.2,291.2,7.2,74,15539.4,4983.4,2119.1,0,0
BGH-119,1182.4,1457.7,16.2,1168.0,2,285.6,76.1,13605.0,6,90.4,2058.5,5.1,100,15730.1,4794.8,1091.0,0,0
BGH-123,1305.3,1487.6,15.7,1164.9,4,299.3,70.7,14549.5,8,57.8,7355.6,4.6,64,15571.0,4725.3,1280.5,0,0
BGH-132,1180.3,1672.5,15.3,983.9,1,282.3,78.8,12792.8,10,113.1,962.9,4.0,100,14849.1,4651.5,747.4,0,0
BGH-123,1292.1,1649.0,16.2,1103.6,2,258.1,77.3,15946.0,7,147.8,353.2,4.2,86,14845.8,4662.1,813.8,0,0
BGH-110,1229.3,1524.1,16.1,1153.8,3,262.7,80.0,18136.3,13,70.2,4404.3,7.4,54,15883.6,5086.4,1322.7,0,0
BGH-148,1159.9,1069.6,15.7,1012.2,4,267.2,78.1,12609.8,8,127.2,627.3,4.4,86,16343.1,4732.5,659.7,0,0
BGH-107,1216.5,1589.0,15.3,1118.3,1,254.4,76.0,15376.8,11,51.9,9518.5,7.4,74,16210.2,4637.8,1249.5,1,0
BGH-135,1184.8,1446.5,15.3,1132.9,4,299.8,81.1,15646.9,9,47.2,11768.0,4.5,100,15516.2,5054.9,1074.4,1,0
BGH-137,1212.1,1778.4,15.2,1097.3,1,275.7,70.4,12499.9,10,114.4,924.4,4.0,64,15789.1,4916.4,712.6,0,0
BGH-139,1164.3,1730.7,16.5,1097.6,1,256.5,78.1,12983.2,13,115.7,887.7,3.8,64,14931.0,5097.1,514.6,0,0
BGH-119,1284.5,1312.4,16.4,1159.9,5,307.4,71.7,11383.3,13,129.2,591.7,4.9,86,15917.2,5147.8,741.4,0,0
BGH-134,1246.3,1616.4,16.4,1025.3,3,297.9,76.5,16121.7,10,141.7,416.2,4.1,54,15066.8,5153.0,1127.3,0,0
BGH-147,1201.6,1620.4,14.7,1141.6,2,281.7,81.9,14280.6,6,176.6,172.8,6.1,74,14771.3,4785.3,1384.9,0,0
BGH-124,1286.5,1605.8,15.2,1123.0,5,267.3,72.1,13548.7,13,112.3,987.5,4.1,54,15495.7,4368.4,580.5,0,0
BGH-134,1203.7,1579.9,15.3,1165.1,5,260.6,84.0,19128.6,6,85.2,2483.3,6.8,100,16484.2,4486.8,1390.2,0,0
BGH-124,1254.9,1626.0,15.0,1052.6,4,282.1,83.3,11396.0,6,151.3,322.1,6.8,86,15683.7,4897.0,1343.8,0,0
BGH-128,1201.9,1800.3,17.0,1173.8,1,312.0,76.2,17570.0,6,77.9,3262.0,4.3,86,15277.9,5152.6,1445.5,0,0
BGH-117,1219.7,1389.7,15.8,1030.6,1,263.2,70.1,10691.9,11,101.5,1403.5,6.4,64,15666.5,4602.9,627.2,0,0
BGH-145,1195.9,1318.8,15.8,1083.5,4,289.8,81.8,13958.5,8,51.0,9908.4,6.9,100,15581.8,4950.7,1505.7,1,0
BGH-117,1204.8,1656.5,15.1,1041.8,3,317.3,83.2,11602.9,12,43.5,13968.6,5.7,64,16541.5,4825.1,1221.7,1,0
BGH-101,1208.5,1123.3,16.2,1136.2,1,294.6,72.6,13360.0,12,174.8,180.2,4.6,54,15872.1,5228.2,875.9,0,0
BGH-134,1166.5,1630.8,17.3,1061.9,5,280.8,83.7,13918.2,5,157.0,278.1,5.0,86,15549.9,4780.6,974.2,0,0
BGH-115,1179.9,1595.4,15.6,1156.7,5,300.1,83.7,13580.5,5,137.4,468.6,6.5,86,15092.2,5049.0,1518.5,0,0
BGH-140,1189.2,1030.9,15.3,1015.6,1,307.7,77.1,15500.1,8,97.3,1618.0,4.3,74,14347.7,4902.8,1234.3,0,0
BGH-135,1211.5,1372.7,15.4,1077.7,1,291.3,82.0,16755.4,6,64.3,5595.2,4.5,54,14766.7,4982.9,1320.5,0,0
BGH-132,1198.5,1815.2,15.2,1189.3,3,311.0,76.7,14773.7,7,61.9,6182.3,3.7,100,15119.7,4841.2,1045.8,1,0
BGH-103,1258.7,1208.6,15.5,1062.0,1,286.0,78.5,15646.8,6,75.0,3646.8,4.8,74,14945.4,4980.1,1235.3,0,0
BGH-132,1242.4,1542.5,15.0,1153.0,3,308.1,74.8,18122.0,13,116.9,855.3,3.4,86,14574.5,4528.1,965.7,0,0
BGH-113,1190.2,1299.0,14.8,1134.8,5,316.6,72.4,13604.0,10,140.0,436.0,4.4,100,15269.7,4669.5,1130.1,0,0
BGH-120,1269.1,1358.2,15.5,1034.6,3,285.1,81.2,16807.7,11,132.4,539.6,4.7,64,14860.1,4690.0,968.9,0,0
BGH-147,1293.7,1883.3,15.6,1110.6,1,292.4,70.0,20051.2,10,79.2,3104.8,4.1,54,15564.8,5050.0,1365.6,0,0
BGH-119,1097.8,1524.7,15.3,1176.4,2,292.7,78.7,18628.3,5,173.7,184.9,3.5,64,15711.6,4871.9,1164.3,0,0
BGH-107,1246.6,1603.4,16.7,1079.5,1,304.7,83.0,18258.6,9,143.3,398.4,5.3,86,16264.5,4464.6,1770.2,0,0
BGH-106,1165.4,1477.5,15.8,1065.5,2,307.6,73.3,16456.2,7,117.6,837.0,6.9,74,15016.5,4892.9,2123.7,0,0
BGH-102,1240.0,1197.0,16.1,1116.4,5,251.9,75.0,17302.3,12,125.6,657.5,4.5,64,15535.2,4526.3,616.3,0,0
BGH-116,1261.9,1263.0,16.1,1089.3,4,301.3,78.8,14032.3,11,98.7,1542.5,4.1,86,14869.7,5091.9,877.9,0,0
BGH-132,1156.2,1735.7,15.6,1025.2,5,304.9,73.7,14837.3,13,74.7,3689.5,4.3,64,15922.7,5012.9,921.1,0,0
BGH-147,1107.4,1530.6,15.7,1088.9,5,299.0,82.7,14604.8,5,89.8,2103.0,6.9,54,15197.8,4578.0,1607.2,0,0
BGH-111,1241.8,1345.9,14.8,1075.7,5,300.0,75.5,13673.3,6,146.1,369.5,5.4,64,15279.1,4976.2,1147.7,0,0
BGH-121,1206.8,1495.6,16.0,1093.3,3,252.9,78.7,15293.2,6,42.0,14991.2,3.6,54,15436.2,5235.1,671.1,1,0
BGH-121,1116.6,1632.3,15.2,979.8,5,280.9,73.4,13950.6,5,56.3,7847.0,6.2,54,15099.1,4606.6,1306.6,1,0
BGH-145,1326.5,1590.9,15.0,1118.2,4,307.3,70.6,15124.5,12,46.4,12208.2,3.7,100,15920.7,4960.7,1070.7,0,0
BGH-129,1231.2,1346.0,16.5,1018.3,1,315.4,72.6,12238.5,8,45.7,12608.9,3.3,74,14640.9,4996.3,772.7,1,0
BGH-137,1233.5,1184.9,14.4,1137.3,2,266.1,70.7,13933.1,11,159.8,259.2,4.2,64,15582.8,4773.9,722.2,0,0
BGH-137,1268.3,1418.6,16.9,1153.6,5,290.5,77.0,17631.3,5,138.5,454.5,3.8,86,14865.5,4988.6,1049.0,0,0
BGH-144,1171.0,1721.8,16.8,1000.7,2,306.3,78.8,15389.9,12,106.4,1193.6,5.7,100,15191.1,4798.6,1678.4,0,0
BGH-107,1206.5,1670.9,15.3,1164.8,5,302.7,70.7,17669.4,12,53.7,8790.0,5.2,74,15521.8,4622.8,1399.9,1,0
BGH-126,1134.0,1582.1,16.9,1094.2,3,293.3,71.4,13788.8,7,108.8,1104.3,6.3,100,15063.8,5007.1,1525.8,0,0
BGH-126,1169.6,1465.8,14.8,1153.8,2,251.3,77.3,14503.4,13,106.3,1197.5,5.3,64,14065.5,4724.3,734.4,0,0
BGH-133,1219.3,1396.7,16.3,1146.6,5,300.7,82.0,15429.9,9,64.2,5618.4,4.9,64,15954.8,4668.1,1373.8,1,0
BGH-120,1116.7,1469.5,15.5,1027.7,5,304.1,79.4,14610.6,9,100.7,1441.7,5.4,64,14548.8,4986.8,1261.7,0,0
BGH-129,1168.2,1656.4,14.1,1057.3,4,300.6,71.6,12211.4,9,95.8,1703.7,5.0,74,15165.6,4961.9,1087.1,0,0
BGH-132,1153.6,1702.0,15.0,1180.7,4,303.6,83.3,16133.7,5,126.2,646.0,3.2,100,15274.3,5254.2,942.1,0,0
BGH-127,1207.1,1447.6,15.4,1038.0,4,280.2,83.8,13028.8,6,128.9,596.9,6.1,86,15666.4,4962.1,1067.3,0,0
BGH-146,1228.7,2007.2,16.1,1118.0,3,319.6,74.9,14979.2,5,46.3,12264.6,7.3,100,15633.7,4801.7,2092.1,1,0
BGH-132,1237.1,1518.5,15.1,1062.2,2,304.0,79.2,10739.0,6,92.4,1918.0,4.9,74,15330.9,5042.9,860.8,0,0
BGH-104,1249.9,1430.6,15.3,1054.8,3,290.5,77.4,13702.8,13,127.6,620.0,4.9,54,15555.0,4700.0,1006.7,0,0
BGH-147,1268.6,1795.1,15.9,1099.1,1,315.4,84.1,14747.5,13,110.4,1049.0,3.2,54,15438.3,5242.3,902.9,0,0
BGH-118,1230.4,1092.3,15.9,1209.6,5,313.6,77.6,16122.6,9,159.9,258.5,7.0,54,16226.6,4772.9,2159.3,0,0
BGH-103,1294.4,1596.0,15.4,1138.4,5,307.0,84.4,12529.1,8,132.2,542.7,7.2,86,15377.8,4532.2,1465.2,0,1
BGH-134,1206.0,1485.4,15.3,1047.3,5,289.5,73.0,13217.6,6,62.8,5954.2,6.7,74,16325.8,4740.7,1278.5,1,0
BGH-148,1191.3,1789.6,16.3,1109.8,4,286.9,75.2,18528.6,10,49.9,10409.9,3.5,74,15271.2,4812.4,826.5,1,0
BGH-116,1230.4,1621.0,15.3,1007.0,5,273.0,81.7,18930.4,13,129.9,579.8,7.1,54,16236.3,4994.9,1511.3,0,0
BGH-143,1189.2,1527.8,14.5,987.3,4,267.6,81.8,16029.4,12,43.7,13838.4,3.1,74,15562.0,4704.4,522.5,1,0
BGH-127,1292.6,1632.5,15.2,1108.5,1,285.9,81.0,17559.3,8,122.0,732.1,5.0,74,15015.6,4803.0,1307.1,0,0
BGH-129,1256.5,1288.9,15.9,1135.7,3,290.4,82.9,14210.2,10,171.6,194.3,5.3,64,14768.7,4904.5,1159.3,0,0
BGH-128,1237.5,1693.4,15.4,1178.1,3,267.1,80.5,16306.6,13,120.6,763.7,6.8,86,16068.0,4827.6,1318.5,0,0
BGH-145,1206.6,1231.1,15.1,1118.6,3,314.6,79.5,16206.1,8,94.3,1794.6,6.4,74,14925.5,5216.6,1984.4,0,0
BGH-105,1179.6,1571.7,14.5,1100.3,4,289.0,76.9,13116.8,13,130.1,576.5,6.6,54,15272.7,4973.2,1118.0,0,0
BGH-134,1235.1,1507.1,15.4,1083.1,2,286.9,77.0,15393.0,12,104.2,1283.0,6.9,100,15496.8,4702.9,1644.1,0,0
BGH-140,1143.6,1147.4,15.7,1126.4,2,280.5,76.1,14409.3,7,116.4,868.6,5.1,100,16063.0,5025.6,1071.8,0,0
BGH-136,1276.7,1513.8,14.7,1039.2,1,254.1,79.3,15735.7,13,171.8,193.4,6.5,86,16664.3,4730.8,1004.7,0,0
